weather_id,mine_id,date,rainfall_mm,temperature_c,wind_speed_kmh,humidity_pct,remark
W00024-1,MINE_1,2019-01-24,0.21524429,28.42538000000002,0.20196402204211175,83.7230599718579,Mendung
W00025-1,MINE_1,2019-01-25,0.4905701,27.386960000000045,0.28172254898678006,88.61953739416492,Mendung
W00026-1,MINE_1,2019-01-26,0.85897447,28.60677000000004,0.14308145310564055,81.7185527146972,Mendung
W00027-1,MINE_1,2019-01-27,0.2491951,28.12847000000005,0.17564104844090037,84.31987350317137,Mendung
W00028-1,MINE_1,2019-01-28,0.35610198,26.49087000000003,0.17499070788532134,85.55251060938184,Mendung
W00029-1,MINE_1,2019-01-29,0.11615753499999999,25.881680000000017,0.2680968976302312,91.14341968541189,Mendung
W00030-1,MINE_1,2019-01-30,0.88253024,27.929100000000005,0.23427485906304207,88.03369638366885,Mendung
W00031-1,MINE_1,2019-01-31,0.29525756999999997,26.10528000000005,0.4117401386160696,88.36324072924288,Mendung
W00032-1,MINE_1,2019-02-01,1.4410972,27.24430000000001,0.20871069135890155,86.92767883415937,Hujan ringan
W00033-1,MINE_1,2019-02-02,0.15573502,27.747770000000003,0.09494494824380104,87.60608799955136,Mendung
W00034-1,MINE_1,2019-02-03,0.1812935,26.465660000000014,0.1423160122429729,90.64922638652918,Mendung
W00035-1,MINE_1,2019-02-04,0.5347252,25.721580000000017,0.1242287978325234,94.06615469435437,Mendung
W00036-1,MINE_1,2019-02-05,0.7465362400000001,25.258200000000045,0.2073326290946895,93.502372994743,Mendung
W00037-1,MINE_1,2019-02-06,0.41046141999999997,28.03090000000003,0.2803408035976578,86.70775572670667,Berawan
W00038-1,MINE_1,2019-02-07,0.12607574000000002,27.220700000000022,0.13042970595008152,88.03374198435785,Mendung
W00039-1,MINE_1,2019-02-08,0.16288758,27.843800000000044,0.17678917571687397,86.57817424237645,Mendung
W00040-1,MINE_1,2019-02-09,0.57764055,26.281200000000013,0.14477314833586083,92.7058754161724,Mendung
W00041-1,MINE_1,2019-02-10,0.17576218,26.685400000000016,0.15058565277178296,90.38538630079628,Mendung
W00042-1,MINE_1,2019-02-11,1.0221482,27.060600000000022,0.16673314309773501,89.42510232257516,Hujan ringan
W00043-1,MINE_1,2019-02-12,0.5281448,27.618160000000046,0.3945551168047268,82.16851711371574,Mendung
W00044-1,MINE_1,2019-02-13,0.36678315,27.38906000000003,0.22574979707146348,89.63915946054918,Mendung
W00045-1,MINE_1,2019-02-14,0.15249252000000002,28.087120000000027,0.3710771284104928,79.17947408823125,Mendung
W00046-1,MINE_1,2019-02-15,0.11749267,29.141750000000002,0.3884216771991939,77.30713781351461,Mendung
W00047-1,MINE_1,2019-02-16,0.011920929,28.377530000000036,0.26665790396768957,76.20035050499749,Mendung
W00048-1,MINE_1,2019-02-17,1.0806083,26.39205000000004,0.17810681648677476,88.91862117614457,Hujan ringan
W00049-1,MINE_1,2019-02-18,0.43525695000000003,27.036580000000015,0.22274030033718611,85.48183485594792,Mendung
W00050-1,MINE_1,2019-02-19,0.32548902999999996,28.86483000000004,0.27661796696608637,81.70406160009199,Berawan
W00051-1,MINE_1,2019-02-20,0.2761841,29.488120000000038,0.517155079636345,73.37051321783582,Berawan
W00052-1,MINE_1,2019-02-21,0.034046174,28.36984000000001,0.25811888179767273,76.52834755034888,Mendung
W00053-1,MINE_1,2019-02-22,1.3684273,26.65762000000001,0.23373145716236543,88.37252413297296,Hujan ringan
W00054-1,MINE_1,2019-02-23,0.29354094,27.289300000000026,0.3421707499474567,86.53838711486752,Mendung
W00055-1,MINE_1,2019-02-24,0.25005341999999997,26.56698,0.18527850020546707,88.24431885645329,Mendung
W00056-1,MINE_1,2019-02-25,0.9819983999999999,26.74340000000001,0.3112487265408737,87.54857860555447,Mendung
W00057-1,MINE_1,2019-02-26,0.037384034,27.876059999999995,0.43128061105887244,82.79934694505212,Berawan
W00058-1,MINE_1,2019-02-27,0.4281044,28.168450000000007,0.41043855207666113,83.71006472689324,Berawan
W00059-1,MINE_1,2019-02-28,1.0334014999999999,27.70297000000005,0.19116773527725672,86.03811605822233,Hujan ringan
W00060-1,MINE_1,2019-03-01,0.17642975000000002,26.895960000000002,0.19345809501817912,87.71558076286429,Mendung
W00061-1,MINE_1,2019-03-02,0.1586914,26.863500000000045,0.2955418179561446,88.08976451269213,Mendung
W00062-1,MINE_1,2019-03-03,0.41007996,25.861379999999997,0.24121273351574726,92.61472826661767,Mendung
W00063-1,MINE_1,2019-03-04,0.06456375,26.749750000000006,0.1683849012840415,91.11176550527166,Mendung
W00064-1,MINE_1,2019-03-05,0.42476653,27.303120000000035,0.12415268885213052,89.07538129493112,Mendung
W00065-1,MINE_1,2019-03-06,0.7268905999999999,26.588279999999997,0.3877597894218363,87.5108974239198,Mendung
W00066-1,MINE_1,2019-03-07,0.27227402,26.34414000000004,0.32780125553333367,87.23233000339417,Mendung
W00067-1,MINE_1,2019-03-08,0.0009536743,28.17968000000002,0.24223184426919414,83.25402264032262,Mendung
W00068-1,MINE_1,2019-03-09,0.10061263999999999,26.566460000000006,0.13058605263079254,84.61532925879528,Mendung
W00069-1,MINE_1,2019-03-10,0.5385399,27.244680000000017,0.3329710315565176,85.38658100857849,Mendung
W00070-1,MINE_1,2019-03-11,1.4951706,26.459699999999998,0.16935029678000263,88.46465078149387,Hujan ringan
W00071-1,MINE_1,2019-03-12,0.17776489,26.036460000000034,0.2158810536572491,91.48673071469666,Mendung
W00072-1,MINE_1,2019-03-13,0.67873,24.79940000000005,0.19850281107737053,93.67866537120982,Mendung
W00073-1,MINE_1,2019-03-14,0.054359436,26.692859999999996,0.3924938270381871,89.15696110171874,Mendung
W00074-1,MINE_1,2019-03-15,0.60167315,25.950680000000034,0.3409134645341428,91.52567425870836,Mendung
W00075-1,MINE_1,2019-03-16,0.39377212,24.866780000000006,0.14209485890451815,92.53108547773256,Mendung
W00076-1,MINE_1,2019-03-17,0.0035285950000000003,26.902829999999994,0.1742371553111235,86.1552118287205,Mendung
W00077-1,MINE_1,2019-03-18,0.25682447999999997,28.468560000000025,0.15019444642005733,84.97550700919439,Berawan
W00078-1,MINE_1,2019-03-19,0.092601775,28.818020000000047,0.11745822883422458,83.39851520458156,Berawan
W00079-1,MINE_1,2019-03-20,0.067329405,28.906900000000007,0.10362128601067638,82.88407234018584,Berawan
W00080-1,MINE_1,2019-03-21,0.13017654,27.16560000000004,0.1428241955992451,88.60345291336903,Mendung
W00081-1,MINE_1,2019-03-22,0.7300377,28.09250000000003,0.16897964116715422,83.30900284084383,Mendung
W00082-1,MINE_1,2019-03-23,0.14448166,27.601530000000025,0.12142230470627753,85.79781429038313,Berawan
W00083-1,MINE_1,2019-03-24,0.13465881,26.887100000000032,0.2367850173856733,88.70117993055231,Mendung
W00084-1,MINE_1,2019-03-25,0.5525589,26.342600000000004,0.2715565123170984,91.82233089928876,Berawan
W00085-1,MINE_1,2019-03-26,0.73928834,26.926570000000027,0.03725512958993041,88.35163567066631,Mendung
W00086-1,MINE_1,2019-03-27,0.30984878000000005,25.722000000000037,0.21624207565559742,90.67072625794091,Mendung
W00087-1,MINE_1,2019-03-28,1.301384,27.444150000000036,0.3108167616811697,87.10830504104082,Hujan ringan
W00088-1,MINE_1,2019-03-29,0.005531311,26.87094000000002,0.1980851490198237,89.25006043313324,Mendung
W00089-1,MINE_1,2019-03-30,1.2291908,25.741540000000043,0.2291577323010616,90.67169474353432,Hujan ringan
W00090-1,MINE_1,2019-03-31,1.0658264000000002,25.955039999999997,0.2486221944195437,92.0820761077606,Hujan ringan
W00091-1,MINE_1,2019-04-01,0.7388115,26.136070000000018,0.16958217139020154,90.6810157183941,Mendung
W00092-1,MINE_1,2019-04-02,0.20828245999999997,26.255100000000027,0.13930355967375455,90.15367988371462,Mendung
W00093-1,MINE_1,2019-04-03,0.07305144999999999,27.276200000000017,0.1369043668223652,85.93412734548083,Mendung
W00094-1,MINE_1,2019-04-04,0.045108794,27.555870000000027,0.20828481290293366,87.09571891436305,Mendung
W00095-1,MINE_1,2019-04-05,0.40779114,25.86360000000002,0.13857569163787856,93.9181475903366,Mendung
W00096-1,MINE_1,2019-04-06,0.066947934,27.492970000000014,0.4057046114409393,88.80644499003374,Mendung
W00097-1,MINE_1,2019-04-07,0.61473844,27.519370000000038,0.15078059750046946,89.46047489350491,Mendung
W00098-1,MINE_1,2019-04-08,0.7381439,26.918300000000045,0.2662540804177601,89.6902968568557,Mendung
W00099-1,MINE_1,2019-04-09,0.034618377,26.498680000000036,0.19473821421072457,90.68085410480928,Mendung
W00100-1,MINE_1,2019-04-10,0.594902,27.687700000000007,0.16225516068695267,88.11401297851246,Mendung
W00101-1,MINE_1,2019-04-11,0.2866745,26.150599999999997,0.12943679121751,92.07322789175984,Mendung
W00102-1,MINE_1,2019-04-12,0.22649765,27.999900000000025,0.3481372927564874,86.74368157589653,Mendung
W00103-1,MINE_1,2019-04-13,1.0232925,25.865080000000034,0.2504867787476248,94.25457466538344,Hujan ringan
W00104-1,MINE_1,2019-04-14,0.15649796,27.037740000000042,0.1857851258293411,91.86686559909607,Mendung
W00105-1,MINE_1,2019-04-15,0.11882782,28.417470000000037,0.21556638310032297,88.31901795049149,Mendung
W00106-1,MINE_1,2019-04-16,1.0082244,26.571200000000033,0.08559074317051174,91.62351601110294,Hujan ringan
W00107-1,MINE_1,2019-04-17,0.005531311,27.888329999999996,0.276934587775088,87.07261166252083,Mendung
W00108-1,MINE_1,2019-04-18,0.48818587999999996,28.02194000000003,0.10111252638958708,87.6577335331734,Mendung
W00109-1,MINE_1,2019-04-19,1.2428283,27.32763,0.19074027243928637,89.17274264315155,Hujan ringan
W00110-1,MINE_1,2019-04-20,0.7188797,25.086270000000013,0.161422693678682,93.62960268712132,Mendung
W00111-1,MINE_1,2019-04-21,0.009632111,28.15038000000004,0.5823347789376214,79.56005612163402,Cerah
W00112-1,MINE_1,2019-04-22,0.012111664,29.012100000000032,0.18047069058483073,81.67325088736891,Mendung
W00113-1,MINE_1,2019-04-23,0.019550323,27.25830000000002,0.3749287233539683,90.42732173244453,Mendung
W00114-1,MINE_1,2019-04-24,0.2166748,27.241360000000043,0.3141665767657537,90.5601897743083,Mendung
W00115-1,MINE_1,2019-04-25,0.38833619999999996,26.94040000000001,0.13268083033765657,92.4190996309889,Mendung
W00116-1,MINE_1,2019-04-26,0.09441376,27.68682000000001,0.23532857282583558,89.36635894726649,Mendung
W00117-1,MINE_1,2019-04-27,0.22783279,26.2457,0.07969433584083042,93.82835093294722,Mendung
W00118-1,MINE_1,2019-04-28,0.4406929,26.191900000000032,0.039884867953992306,94.09166049632888,Mendung
W00119-1,MINE_1,2019-04-29,0.0,26.225430000000017,0.17818100461458178,91.8113815620484,Hujan lebat
W00120-1,MINE_1,2019-04-30,0.016403199,27.97222000000005,0.20930541754546367,85.44882766493903,Mendung
W00121-1,MINE_1,2019-05-01,1.0393143,26.928060000000016,0.22500494439833765,89.53721311342854,Hujan ringan
W00122-1,MINE_1,2019-05-02,0.66604617,25.599270000000047,0.278768230347238,92.27158069341266,Mendung
W00123-1,MINE_1,2019-05-03,0.0022888185000000004,28.05663000000004,0.2704403095108347,85.26969299257698,Berawan
W00124-1,MINE_1,2019-05-04,0.0071525574000000005,29.017539999999997,0.10750450425257187,83.14521173673342,Mendung
W00125-1,MINE_1,2019-05-05,0.643158,27.898900000000026,0.20524947828801118,85.52719578703896,Berawan
W00126-1,MINE_1,2019-05-06,0.19845963,27.041300000000035,0.1534054717521338,90.52719107691074,Mendung
W00127-1,MINE_1,2019-05-07,0.04673004,28.969539999999995,0.04968790497679213,86.11542741949312,Berawan
W00128-1,MINE_1,2019-05-08,0.009155274000000001,29.12270000000001,0.17528353202614824,83.62126022668033,Berawan
W00129-1,MINE_1,2019-05-09,0.45137404,26.6918,0.25109152100696164,88.29511592678625,Mendung
W00130-1,MINE_1,2019-05-10,0.009536743,27.254200000000026,0.17020183924285417,87.47744701490929,Mendung
W00131-1,MINE_1,2019-05-11,0.49533846000000004,27.26486,0.2922021034627521,89.65835696723657,Mendung
W00132-1,MINE_1,2019-05-12,0.009632111,27.51016000000004,0.3024053651674396,88.07590398244565,Mendung
W00133-1,MINE_1,2019-05-13,0.2520561,26.562100000000044,0.18527724352443004,90.59753757247108,Mendung
W00134-1,MINE_1,2019-05-14,0.06322861,26.53182000000004,0.3531986282381426,89.46617620009792,Berawan
W00135-1,MINE_1,2019-05-15,0.031375886,27.50424000000004,0.24710754201760443,87.03723514839426,Mendung
W00136-1,MINE_1,2019-05-16,1.2299537,25.99380000000002,0.050994842374396894,93.1435384647329,Hujan ringan
W00137-1,MINE_1,2019-05-17,0.17137527000000002,27.150540000000035,0.19248787106533774,87.2825281373328,Mendung
W00138-1,MINE_1,2019-05-18,0.14505387,26.767880000000048,0.2462635440457437,89.9210921284654,Mendung
W00139-1,MINE_1,2019-05-19,0.41255952,27.17724000000004,0.29293309714092547,89.46414640583683,Berawan
W00140-1,MINE_1,2019-05-20,0.35552977,28.761680000000013,0.1453966705832634,86.10388179011336,Berawan
W00141-1,MINE_1,2019-05-21,0.48675537,27.58200000000005,0.2354919100457303,86.43108706761767,Mendung
W00142-1,MINE_1,2019-05-22,0.070667265,27.707730000000026,0.35561676279461407,86.73844268995919,Berawan
W00143-1,MINE_1,2019-05-23,0.171566,25.86474000000004,0.24994196646919892,95.37604339698964,Mendung
W00144-1,MINE_1,2019-05-24,0.24843215999999999,27.487850000000037,0.2362221781623078,87.87379142717033,Mendung
W00145-1,MINE_1,2019-05-25,0.7937431,27.036370000000034,0.18891325216375263,89.65630515519058,Mendung
W00146-1,MINE_1,2019-05-26,0.19569397000000002,26.790520000000015,0.21173599524872186,89.2774942634068,Mendung
W00147-1,MINE_1,2019-05-27,0.023841858,27.322840000000042,0.35982291459860555,86.30942871860798,Berawan
W00148-1,MINE_1,2019-05-28,0.014781952000000001,27.97958,0.46142904859790007,81.39746750322197,Berawan
W00149-1,MINE_1,2019-05-29,0.17356873,27.54785000000004,0.25766054077312056,87.09251380483556,Mendung
W00150-1,MINE_1,2019-05-30,0.42638780000000004,26.77720000000005,0.2691776382755547,89.6938551789252,Mendung
W00151-1,MINE_1,2019-05-31,0.15316010000000002,27.23678000000001,0.29622209629255974,87.91880056802856,Mendung
W00152-1,MINE_1,2019-06-01,0.4958153,26.312550000000044,0.02873668768170182,93.50206605529928,Mendung
W00153-1,MINE_1,2019-06-02,1.056385,26.124600000000044,0.13407658908808062,94.29370346433184,Hujan ringan
W00154-1,MINE_1,2019-06-03,0.35448076,25.89736000000005,0.1880924398924322,93.29250046460452,Mendung
W00155-1,MINE_1,2019-06-04,0.663662,26.33715000000001,0.1391743383148762,91.65575583735156,Mendung
W00156-1,MINE_1,2019-06-05,0.008678436999999999,28.23720000000003,0.36640246180686437,82.81289982580785,Mendung
W00157-1,MINE_1,2019-06-06,0.024700164,26.395230000000026,0.3781526027598695,89.42890730996173,Mendung
W00158-1,MINE_1,2019-06-07,0.4494667,27.148680000000013,0.24881558150008476,90.76814771661314,Mendung
W00159-1,MINE_1,2019-06-08,0.40187835,24.841300000000047,0.10137285389354253,96.17908237093508,Mendung
W00160-1,MINE_1,2019-06-09,0.27894974,26.53814,0.051340481123784316,93.9716662715722,Mendung
W00161-1,MINE_1,2019-06-10,0.5762100299999999,27.21640000000002,0.25689249305727,91.13187131108782,Mendung
W00162-1,MINE_1,2019-06-11,0.69446565,26.788170000000036,0.15099645655311847,92.93016243201215,Mendung
W00163-1,MINE_1,2019-06-12,0.4781723,25.960260000000005,0.10074863609316721,95.7841209562247,Mendung
W00164-1,MINE_1,2019-06-13,0.7669448999999999,26.158040000000028,0.1462700983905317,93.81377249969822,Mendung
W00165-1,MINE_1,2019-06-14,0.031852724,27.067380000000014,0.3164912399417128,87.69682835031143,Berawan
W00166-1,MINE_1,2019-06-15,0.037002563,26.43380000000002,0.1655366783411672,90.60300495093917,Mendung
W00167-1,MINE_1,2019-06-16,0.05903244,26.731040000000007,0.23896517476317694,85.76327173820698,Berawan
W00168-1,MINE_1,2019-06-17,0.027656555,26.614599999999996,0.28595224463870356,89.70443669413677,Berawan
W00169-1,MINE_1,2019-06-18,0.046253204,27.529020000000003,0.3517402373401549,82.56777978201366,Berawan
W00170-1,MINE_1,2019-06-19,0.10766983000000001,25.141930000000002,0.14307076309611175,94.58027700585232,Mendung
W00171-1,MINE_1,2019-06-20,0.03967285,26.589320000000043,0.17539051482645884,94.50511925734963,Mendung
W00172-1,MINE_1,2019-06-21,0.007343292,28.553950000000043,0.3153022965953006,82.95329565432763,Mendung
W00173-1,MINE_1,2019-06-22,0.0116348265,27.431240000000003,0.10154016928367889,87.95460846356283,Berawan
W00174-1,MINE_1,2019-06-23,0.00019073487,27.7149,0.4485010421602776,81.4896727807173,Berawan
W00175-1,MINE_1,2019-06-24,0.0082015995,27.52084000000002,0.41803985172392955,84.61023069983632,Mendung
W00176-1,MINE_1,2019-06-25,0.060081482,27.181399999999996,0.26371640779286265,85.31245724837609,Berawan
W00177-1,MINE_1,2019-06-26,0.0099182125,28.133140000000026,0.3292033376711172,83.74352263713716,Berawan
W00178-1,MINE_1,2019-06-27,0.11177063,27.11840000000001,0.23146768511129007,88.14019140658337,Berawan
W00179-1,MINE_1,2019-06-28,0.0043869018,27.39843000000002,0.3990807717134674,78.69952995934823,Cerah
W00180-1,MINE_1,2019-06-29,0.0,27.19335000000001,0.3339135262780283,81.31213111844289,Hujan lebat
W00181-1,MINE_1,2019-06-30,9.536743e-05,27.112270000000024,0.5599480558174975,74.885908952151,Mendung
W00182-1,MINE_1,2019-07-01,0.0,27.956050000000005,0.1893361341520485,77.22650547754182,Hujan lebat
W00183-1,MINE_1,2019-07-02,0.019931793,27.50338000000005,0.3553172555564135,84.15587227983983,Mendung
W00184-1,MINE_1,2019-07-03,0.020027160000000002,26.89828,0.3391321750019283,78.48617783169551,Berawan
W00185-1,MINE_1,2019-07-04,0.15544891,26.643640000000005,0.09828759402540573,88.22786328850177,Berawan
W00186-1,MINE_1,2019-07-05,0.0014305115,28.463130000000035,0.31732961916955676,76.33683647461136,Cerah
W00187-1,MINE_1,2019-07-06,0.04673004,27.51144000000005,0.3324958025901414,81.75130903069306,Berawan
W00188-1,MINE_1,2019-07-07,0.0009536743,27.83480000000003,0.3625038035423075,76.16834749512158,Cerah
W00189-1,MINE_1,2019-07-08,0.0,26.77108000000004,0.19496691631700305,74.62564844586888,Hujan lebat
W00190-1,MINE_1,2019-07-09,0.0,28.18383,0.32475725714160075,73.35224189011656,Hujan lebat
W00191-1,MINE_1,2019-07-10,0.008296966000000001,26.03370000000001,0.3304565547954006,88.14430017015587,Berawan
W00192-1,MINE_1,2019-07-11,0.04606247,27.343000000000018,0.4233291453455929,80.33335658446488,Berawan
W00193-1,MINE_1,2019-07-12,0.10881423999999999,26.884580000000028,0.23276081775271062,84.08425083646964,Mendung
W00194-1,MINE_1,2019-07-13,0.022506714,26.69766000000004,0.47251385592834577,77.45045753230848,Mendung
W00195-1,MINE_1,2019-07-14,0.0,27.07745,0.503836542296679,65.71597024402543,Hujan lebat
W00196-1,MINE_1,2019-07-15,0.0,26.449760000000026,0.370897787906163,67.31363910869311,Hujan lebat
W00197-1,MINE_1,2019-07-16,0.0,27.36483000000004,0.5927977173705221,67.92561416830286,Hujan lebat
W00198-1,MINE_1,2019-07-17,0.0,27.68760000000003,0.5755518002221077,70.07893672647123,Hujan lebat
W00199-1,MINE_1,2019-07-18,0.0104904175,28.834069999999997,0.5582573511247639,69.97776493467829,Mendung
W00200-1,MINE_1,2019-07-19,0.0,28.37435000000005,0.42877913589995476,75.05573219922671,Hujan lebat
W00201-1,MINE_1,2019-07-20,0.03232956,27.93798000000004,0.44210531118513574,77.94759672637993,Berawan
W00202-1,MINE_1,2019-07-21,0.09298324599999999,27.062160000000006,0.44992302599532963,79.71577091700142,Berawan
W00203-1,MINE_1,2019-07-22,0.0,28.70532000000003,0.4527212495070278,63.11728479341605,Hujan lebat
W00204-1,MINE_1,2019-07-23,9.536743e-05,27.865139999999997,0.3208426320200273,63.44780985785047,Mendung
W00205-1,MINE_1,2019-07-24,0.0,27.839800000000025,0.6482650502037001,64.64200621182414,Hujan lebat
W00206-1,MINE_1,2019-07-25,0.006580353000000001,28.90817000000004,0.460340166952458,63.028227181700494,Mendung
W00207-1,MINE_1,2019-07-26,0.055217744,28.57763,0.20938925977278042,66.8396019364617,Mendung
W00208-1,MINE_1,2019-07-27,0.09670258,27.912350000000004,0.3694909624694218,70.53939930272776,Mendung
W00209-1,MINE_1,2019-07-28,0.0,29.31075000000004,0.5650930189391117,57.19137873733284,Hujan lebat
W00210-1,MINE_1,2019-07-29,0.0,29.01302000000004,0.5017255479845408,56.61712889937511,Hujan lebat
W00211-1,MINE_1,2019-07-30,0.0,28.963340000000017,0.38312477582524923,58.52856308408244,Hujan lebat
W00212-1,MINE_1,2019-07-31,0.0015258789,29.356600000000014,0.43007244524367993,58.88279217069679,Berawan
W00213-1,MINE_1,2019-08-01,0.010108948,29.870360000000005,0.32891505849405867,58.47629226115617,Mendung
W00214-1,MINE_1,2019-08-02,0.06790161,27.510700000000043,0.49350612168832664,69.65805700321253,Mendung
W00215-1,MINE_1,2019-08-03,0.0,28.814540000000022,0.5472494493065665,57.47827621590113,Hujan lebat
W00216-1,MINE_1,2019-08-04,0.0,27.5813,0.6540825626258686,63.08782615961256,Hujan lebat
W00217-1,MINE_1,2019-08-05,0.0,28.267240000000015,0.5943299737947005,59.62858784077082,Hujan lebat
W00218-1,MINE_1,2019-08-06,0.0,28.11178000000001,0.27679697747151494,65.5818966438354,Hujan lebat
W00219-1,MINE_1,2019-08-07,0.0,28.403130000000033,0.6655155615850058,61.22659999924996,Hujan lebat
W00220-1,MINE_1,2019-08-08,0.0,28.757900000000006,0.5022836564089658,61.01144921326925,Hujan lebat
W00221-1,MINE_1,2019-08-09,0.0,29.43270000000001,0.4984429959541852,57.12162088892199,Hujan lebat
W00222-1,MINE_1,2019-08-10,0.0,29.771000000000015,0.2869395515319895,58.96894105555636,Hujan lebat
W00223-1,MINE_1,2019-08-11,0.00019073487,30.35253,0.525666990716658,59.217528854422966,Mendung
W00224-1,MINE_1,2019-08-12,0.14152526,29.409140000000036,0.3200956387206461,66.4817685323609,Mendung
W00225-1,MINE_1,2019-08-13,0.054359436,29.69010000000003,0.36143531265099593,65.79726803341242,Berawan
W00226-1,MINE_1,2019-08-14,0.039577484,30.137260000000026,0.26910335547204733,62.6685711589245,Mendung
W00227-1,MINE_1,2019-08-15,0.01554489,28.09298000000001,0.17054176599659876,72.49953564240498,Mendung
W00228-1,MINE_1,2019-08-16,0.0,29.561030000000017,0.5087996259796842,51.76702514309085,Hujan lebat
W00229-1,MINE_1,2019-08-17,9.536743e-05,29.03660000000002,0.6091991626599091,61.21151354763985,Berawan
W00230-1,MINE_1,2019-08-18,0.057411195000000005,28.49380000000002,0.3001956630057771,63.65952587464185,Berawan
W00231-1,MINE_1,2019-08-19,1.0471344,26.277000000000044,0.24571353221825895,88.81230151925391,Hujan ringan
W00232-1,MINE_1,2019-08-20,0.19121169999999998,25.6087,0.21535557672399536,89.29479216224205,Mendung
W00233-1,MINE_1,2019-08-21,0.014305115,27.996800000000007,0.19079708063741496,73.3639069720906,Berawan
W00234-1,MINE_1,2019-08-22,0.050830839999999995,27.780100000000004,0.24094051616144546,78.65238793929302,Mendung
W00235-1,MINE_1,2019-08-23,0.047302245,28.53472000000005,0.1653081110486802,71.90908995216282,Mendung
W00236-1,MINE_1,2019-08-24,0.18701554,28.815480000000036,0.10017971821702962,74.93379983856322,Mendung
W00237-1,MINE_1,2019-08-25,1.1807441,27.01406000000003,0.1524778839500104,85.80780173083281,Hujan ringan
W00238-1,MINE_1,2019-08-26,0.4811287,26.86324000000002,0.21919809043942884,86.45031627340585,Mendung
W00239-1,MINE_1,2019-08-27,0.08020400999999999,25.13873000000001,0.16486713181521367,88.84092821948776,Mendung
W00240-1,MINE_1,2019-08-28,0.00019073487,27.541560000000004,0.10818326350862938,76.44500408017288,Mendung
W00241-1,MINE_1,2019-08-29,0.0,27.34023000000002,0.16104679588250584,69.93547198946942,Hujan lebat
W00242-1,MINE_1,2019-08-30,0.0,27.174860000000024,0.23605649340549584,68.99583680086612,Hujan lebat
W00243-1,MINE_1,2019-08-31,0.00019073487,28.39697000000001,0.20160126712220544,70.51680661104383,Berawan
W00244-1,MINE_1,2019-09-01,0.020217896,29.133939999999996,0.13472781975881362,67.13938833331878,Mendung
W00245-1,MINE_1,2019-09-02,0.00019073487,29.455960000000005,0.3248212615944402,62.45072403510671,Berawan
W00246-1,MINE_1,2019-09-03,0.0,28.55224000000004,0.22857853993939356,59.32895159108106,Hujan lebat
W00247-1,MINE_1,2019-09-04,0.0,28.603080000000034,0.35185984626130956,59.95614548665057,Hujan lebat
W00248-1,MINE_1,2019-09-05,0.0,28.337800000000016,0.11661025357191916,67.60916753394639,Hujan lebat
